Player,Team,Year,Week,Week Name,Starter/Bench,Position started in (if starter),Position,Rookie?,Age,NFL team,Points,% of points (if starter),Positional scoring percentile,Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Captain?,Player of the week streak,QB of the week streak,RB of the week streak,WR of the week streak,TE of the week streak,Benchwarmer of the week streak,Bench QB of the week streak,Bench RB of the week streak,Bench WR of the week streak,Bench TE of the week streak,Highest starter on team streak,Lowest starter on team streak,Captain streak,10+ point streak,20+ point streak,30+ point streak,40+ point streak,50+ point streak,Starter boom streak,Starter upper quartile streak,Starter middle 50% streak,Starter lower quartile streak,Starter bust streak,Rostered boom streak,Rostered upper quartile streak,Rostered middle 50% streak,Rostered lower quartile streak,Rostered bust streak,Injury?,Suspension?,Bye?,Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter,Total weeks as team starter this season,Weeks rostered by this team,Weeks rostered by this team this season,% of starts on team,% of starts on team this season,% of team points on team,% of team points on team this season,Total points as team starter,Total points as team starter this season,PPG as team starter,PPG as team starter this season,Total times highest starter on team,Total times highest starter on team this season,Total times lowest starter on team,Total times lowest starter on team this season,Total weeks on bench,Total weeks on bench this season,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Number of transactions,Number of drops,Number of trades
Jalen Nailor,LWebs53,2024,9,Week 9,Bench,,WR,False,25.66,MIN,7.7,,24.7,,5.4,Chris Olave,-4.27,-4.27,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,4.1,,0.27499999999999947,0.22000000000000064,7,,,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,7,7,0,0,0,0
Jalen Reagor,plehv79,2020,1,Week 1,Bench,,WR,True,21.66,PHI,4.5,,11.2,,-0.7,Odell Beckham,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,,,,-1.3423076923076929,1,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,2,Week 2,Bench,,WR,True,21.68,PHI,8.1,,26.3,,8.1,William Fuller,-14.7,-14.7,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,3.5999999999999996,,3.5999999999999996,2.2576923076923068,2,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,3,Week 3,Bench,,WR,True,21.7,PHI,0.0,,,,-1.7,Dallas Goedert,-9.25,-9.25,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,4,Week 4,Bench,,WR,True,21.72,PHI,0.0,,,,-7.7,Drew Sample,5.2,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,5,Week 5,Bench,,WR,True,21.74,PHI,0.0,,,,-4.2,Drew Sample,1.9,1.9,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,5,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,6,Week 6,Bench,,WR,True,21.76,PHI,0.0,,,,-4.5,Odell Beckham,-10.16,-10.16,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,7,Week 7,Bench,,WR,True,21.78,PHI,0.0,,,,1.2,Chase Claypool,-14.4,-14.4,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,7,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,8,Week 8,Bench,,WR,True,21.8,PHI,13.2,,50.2,,10.7,Dallas Goedert,-4.63,-4.63,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,5.1,,6.8999999999999995,7.357692307692306,8,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,9,Week 9,Bench,,WR,True,21.82,PHI,0.0,,,,0.0,Dallas Goedert,-0.23,-0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,9,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,10,Week 10,Bench,,WR,True,21.84,PHI,8.7,,29.2,,5.6,A.J. Brown,-12.16,-12.16,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,-4.5,,0.09999999999999964,2.8576923076923064,10,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,11,Week 11,Bench,,WR,True,21.86,PHI,9.2,,31.2,,6.8,Ronald Jones,-5.96,-5.96,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,4,0,0,False,False,False,0.5,,0.5749999999999993,3.3576923076923064,11,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,12,Week 12,Bench,,WR,True,21.88,PHI,4.1,,10.0,,-0.4,Tyler Boyd,-8.43,-8.43,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-5.1,-4.640000000000001,-4.640000000000001,-1.7423076923076932,12,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,13,Week 13,Bench,,WR,True,21.89,PHI,9.5,,32.8,,0.8,A.J. Brown,-6.86,-6.86,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,5.4,0.8399999999999999,1.5333333333333323,3.657692307692307,13,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,14,Week 14,Bench,,WR,True,21.91,PHI,8.5,,28.2,,0.2,Dallas Goedert,-3.18,-3.18,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,-1.0,-0.4399999999999995,0.31428571428571317,2.657692307692307,14,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,15,Semifinal,Bench,,WR,True,21.93,PHI,8.9,,30.0,,1.7,Cam Akers,-4.98,-4.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,3,0,0,False,False,False,0.40000000000000036,0.9000000000000004,0.6749999999999989,3.0576923076923075,15,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2020,16,3rd Place,Bench,,WR,True,21.95,PHI,6.0,,17.6,,1.9,Brandon Aiyuk,-13.46,-13.46,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,-2.9000000000000004,-2.039999999999999,-2.3000000000000025,0.15769230769230713,16,,,In Progress,0,In Progress,16,In Progress,0.0,In Progress,0.0,In Progress,0.0,,,In Progress,0,In Progress,0,In Progress,16,0,0,0,0
Jalen Reagor,plehv79,2021,1,Week 1,Bench,,WR,False,22.66,PHI,16.9,,65.9,,6.7,Clyde Edwards-Helaire,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,10.899999999999999,9.499999999999998,8.829999999999997,11.057692307692307,17,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,2,Week 2,Bench,,WR,False,22.68,PHI,2.5,,5.5,,-0.1,Clyde Edwards-Helaire,6.7,6.7,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-14.399999999999999,-7.459999999999999,-6.372727272727275,-3.342307692307693,18,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,3,Week 3,Bench,,WR,False,22.7,PHI,10.3,,36.8,,10.0,A.J. Brown,-1.4,-1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,7.800000000000001,1.740000000000002,1.9583333333333321,4.457692307692308,19,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,4,Week 4,Bench,,WR,False,22.72,PHI,3.1,,6.6,,1.0,Mike Williams,-15.93,-15.93,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-7.200000000000001,-5.8199999999999985,-5.3923076923076945,-2.742307692307693,20,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,5,Week 5,Bench,,WR,False,22.74,PHI,5.4,,14.6,,2.0,Clyde Edwards-Helaire,-4.07,-4.07,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,2.3000000000000003,-2.3600000000000003,-2.7071428571428573,-0.4423076923076925,21,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,6,Week 6,Bench,,WR,False,22.76,PHI,0.0,,1.5,,-4.7,Mike Williams,-15.58,-15.58,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-5.4,-7.639999999999999,-7.926666666666668,-5.842307692307693,22,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,7,Week 7,Bench,,WR,False,22.78,PHI,9.5,,32.8,,9.5,Baker Mayfield,-11.12,-11.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,9.5,5.24,2.0687499999999988,3.657692307692307,23,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,8,Week 8,Bench,,WR,False,22.8,PHI,3.1,,6.6,,-0.8,Mike Williams,-14.06,-14.06,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-6.4,-2.56,-4.45294117647059,-2.742307692307693,24,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,9,Week 9,Bench,,WR,False,22.82,PHI,0.4,,1.6,,-1.4,Jakobi Meyers,-7.14,-7.14,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-2.7,-3.8200000000000007,-6.905555555555557,-5.4423076923076925,25,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,10,Week 10,Bench,,WR,False,22.84,PHI,1.4,,2.6,,1.4,Damien Harris,-11.76,-11.76,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,0.9999999999999999,-2.28,-5.542105263157897,-4.442307692307693,26,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,11,Week 11,Bench,,WR,False,22.86,PHI,0.9,,2.0,,-6.2,DK Metcalf,-13.74,-13.74,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,4,False,False,False,-0.4999999999999999,-1.98,-5.7650000000000015,-4.9423076923076925,27,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,12,Week 12,Bench,,WR,False,22.87,PHI,5.1,,13.4,,2.8,DK Metcalf,-9.62,-9.62,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,4.199999999999999,2.0399999999999996,-1.290476190476193,-0.7423076923076932,28,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,13,Week 13,Bench,,WR,False,22.89,PHI,0.7,,1.8,,-3.5,Tyreek Hill,-16.6,-16.6,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-4.3999999999999995,-1.4800000000000002,-5.631818181818184,-5.142307692307693,29,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,14,Week 14,Bench,,WR,False,22.91,PHI,0.0,,,,0.0,T.J. Hockenson,-9.78,-9.78,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,30,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,15,Week 15,Bench,,WR,False,22.93,PHI,8.7,,29.2,,4.1,Brandon Aiyuk,-11.64,-11.64,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,7.999999999999999,7.0,2.6130434782608676,2.8576923076923064,31,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,16,Semifinal,Bench,,WR,False,22.95,PHI,3.5,,7.7,,-0.4,Tyreek Hill,-15.66,-15.66,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-5.199999999999999,0.14000000000000057,-2.6958333333333337,-2.342307692307693,32,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Reagor,plehv79,2021,17,3rd Place,Bench,,WR,False,22.97,PHI,-0.3,,0.1,,-6.4,A.J. Brown,-13.28,-13.28,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,2,False,False,False,-3.8,-4.08,-6.388000000000001,-6.142307692307693,33,,,0,0,33,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,33,17,0,0,0,0
Jalen Richard,AceMatthew,2020,1,Week 1,Bench,,RB,False,26.88,LV,2.5,,3.4,,-3.6,Joe Mixon,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,,,,0.0,1,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,1,0,0,0,0
Jalen Royals,LWebs53,2025,1,Week 1,Bench,,WR,True,22.54,KC,0.0,,,,-4.8,Isiah Pacheco,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,1,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,2,Week 2,Bench,,WR,True,22.55,KC,0.0,,,,-3.5,Omarion Hampton,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,2,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,3,Week 3,Bench,,WR,True,22.57,KC,0.0,,,,-5.1,Russell Wilson,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,4,Week 4,Bench,,WR,True,22.59,KC,0.0,,1.5,,-9.0,Chris Olave,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,,,,0.0,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,5,Week 5,Bench,,WR,True,22.61,KC,0.0,,,,-12.0,Brian Thomas,-9.0,-9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,5,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,6,Week 6,Bench,,WR,True,22.63,KC,0.0,,,,-3.6,Quinshon Judkins,-15.48,-15.48,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,7,Week 7,Bench,,WR,True,22.65,KC,0.0,,,,-6.1,Brian Thomas,-12.4,-12.4,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,7,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,8,Week 8,Bench,,WR,True,22.67,KC,0.0,,,,0.0,Jake Ferguson,-19.26,-19.26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,8,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Jalen Royals,LWebs53,2025,9,Week 9,Bench,,WR,True,22.69,KC,0.0,,,,0.0,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,9,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
